Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1]
-2.736846665357869e-06,-1.536745404475003e-05,-0.3792298169949114,0.8085998343224348,0.8119603352801668,-0.02736846665357869,-0.1536745404475003
-3.907969450255975e-06,-2.246675017710889e-05,-0.48901794037149277,0.6498231645744877,0.6385654668701015,-0.03907969450255975,-0.2246675017710889
-2.5280384988794835e-06,-2.4878635462683214e-05,-0.37608839374400144,0.9730448498334003,0.8674424262636307,-0.025280384988794834,-0.24878635462683216
-3.5630736600188206e-06,-2.6807862246406977e-05,-0.07883009067157087,0.9278702247726754,0.5892120721071685,-0.03563073660018821,-0.26807862246406977
-2.2851513863966327e-06,-1.2592281896734055e-05,-0.15305735813823362,0.8000552261101688,0.5996097075961742,-0.022851513863966326,-0.12592281896734056
-3.2741977957137384e-06,-1.9522121698591787e-05,-0.07341329835694488,0.8389514888085132,0.6832231943979656,-0.03274197795713738,-0.19522121698591788
-2.980194129227341e-06,-1.747547812047342e-05,-0.11954790782591623,0.8740394129343161,0.6115267295532858,-0.029801941292273412,-0.1747547812047342
-1.6191525774974209e-06,-1.9112169128718733e-05,-0.1959537750267243,0.7168061082680551,0.4844815191519875,-0.016191525774974208,-0.19112169128718734
-2.5521088309191694e-06,-2.2854699088289944e-05,-0.28950275756501676,0.5097519260880693,0.9730920290595546,-0.025521088309191694,-0.22854699088289945
-2.8520441938094565e-06,-2.2507828540648887e-05,-0.2181270293886342,0.567247190218915,0.6897529340427707,-0.028520441938094564,-0.22507828540648886
-3.825196783735458e-06,-1.1885237304200679e-05,-0.07025901355018077,0.7328362975122655,0.6560240525445936,-0.03825196783735458,-0.11885237304200678
-2.128114362238973e-06,-9.100658831593404e-06,-0.1469783889448587,0.6302210639237882,0.6809958067390078,-0.021281143622389732,-0.09100658831593404
-2.5132437087097735e-06,-2.4923516736934253e-05,-0.26844146750021747,0.9493238681581628,0.41278962413124226,-0.025132437087097736,-0.24923516736934254
-3.6090479050622905e-06,-2.937940757647657e-05,-0.1528615303982297,0.5557424741015915,0.654559568152328,-0.0360904790506229,-0.2937940757647657
-3.0689301848945216e-06,-1.735555207251435e-05,-0.4962056006722464,0.5536821833202791,0.5644292054609241,-0.030689301848945215,-0.17355552072514352
-1.404706271296319e-06,-2.4732554140288902e-05,-0.401530126511873,0.48548522391506277,0.8930288285323371,-0.014047062712963191,-0.247325541402889
-3.977829722496589e-06,-2.1211153755640873e-05,-0.322697012419988,0.6952857610136272,0.574287910022658,-0.03977829722496588,-0.21211153755640874
-1.349196382237582e-06,-2.560474739195213e-05,-0.3862427170700492,0.45711298217814744,0.3572043218931815,-0.013491963822375821,-0.2560474739195213
-3.2568656015286576e-06,-2.4800654368362166e-05,-0.239492340689254,0.6598013404411411,0.7481695501735877,-0.03256865601528658,-0.24800654368362166
-2.23676601442979e-06,-1.7710294162826416e-05,-0.04545690884124948,0.8043526507121608,0.7143690909394647,-0.0223676601442979,-0.17710294162826418
-1.3047709785938562e-06,-1.009305290404669e-05,-0.08261075248028443,0.42518661294094623,0.7474226625010176,-0.013047709785938562,-0.1009305290404669
-1.8344114100407332e-06,-8.152653406762655e-06,-0.010508053362484338,0.984863134838095,0.38936815348655185,-0.018344114100407333,-0.08152653406762655
-1.0650540370434856e-06,-1.761386308972606e-05,-0.3279150380615948,0.4730893253672392,0.5535412788576193,-0.010650540370434856,-0.17613863089726062
-1.2732297773668054e-06,-1.9314406753433004e-05,-0.0010576136376208023,0.6876082939399353,0.9535999464098865,-0.012732297773668053,-0.19314406753433003
-1.7193679239440366e-06,-1.713138263130894e-05,-0.17725698241850557,0.46164198646321347,0.4971930324944317,-0.017193679239440367,-0.1713138263130894
-3.984738132687876e-06,-2.7829352966727183e-05,-0.01424447749635721,0.5598971772263498,0.7951241481747213,-0.03984738132687876,-0.27829352966727183
-2.7601551374552875e-06,-1.127164554640403e-05,-0.4037509025653922,0.6284790302003891,0.7602619806954534,-0.027601551374552873,-0.1127164554640403
-1.856217470445622e-06,-6.395208787002446e-06,-0.03655032855804352,0.71106662209386,0.6841895709866932,-0.01856217470445622,-0.06395208787002446
-3.7377953268527646e-06,-7.68859115518941e-06,-0.16296030559846575,0.9464748149560577,0.7009350964087366,-0.03737795326852764,-0.0768859115518941
-3.3473472195330836e-06,-1.8181216967207612e-05,-0.08497707807369409,0.6730398483708436,0.8395993884894728,-0.03347347219533084,-0.1818121696720761
-1.6057354404337922e-06,-2.2540207481210487e-05,-0.04847015359011819,0.6355547283025328,0.45777235321702925,-0.016057354404337924,-0.22540207481210486
-1.5949491127843178e-06,-1.568557758698459e-05,-0.10162394891667442,0.6999577484603596,0.9515169058399857,-0.015949491127843177,-0.15685577586984592
-1.8483589814296072e-06,-1.0344476651895184e-05,-0.45027139103387903,0.8402768941740979,0.5444048527825891,-0.018483589814296073,-0.10344476651895185
-3.201241220763329e-06,-2.9306085715476746e-05,-0.32242678399323155,0.6962574416861643,0.6680176975557834,-0.03201241220763329,-0.2930608571547675
-3.861311605065423e-06,-2.445408288647551e-05,-0.45880888058641506,0.5683911633412057,0.5567364445318702,-0.038613116050654234,-0.2445408288647551
-2.2946298406257814e-06,-1.950239393528581e-05,-0.1997158132222147,0.808997368133572,0.9879794064235794,-0.022946298406257816,-0.1950239393528581
-1.4459453131841394e-06,-6.912672688806423e-06,-0.39635644745587717,0.49742845983672584,0.8842383145821435,-0.014459453131841394,-0.06912672688806423
-1.054892648551949e-06,-6.250609821602584e-06,-0.47656825190646596,0.6582984238057765,0.8336492037665568,-0.01054892648551949,-0.06250609821602585
-3.3747856672872357e-06,-9.212225506776575e-06,-0.18558816725250815,0.5352293564554317,0.9887640140015515,-0.033747856672872355,-0.09212225506776575
-1.4257153600272355e-06,-2.4726720405066107e-05,-0.3986396133411303,0.664329498848724,0.5622405953932912,-0.014257153600272354,-0.24726720405066108
-2.0767312905673517e-06,-2.943438706280093e-05,-0.002502695805398525,0.5742833036706565,0.6237883538896287,-0.02076731290567352,-0.29434387062800926
-1.8019842428697301e-06,-1.2982455534071288e-05,-0.1492347148663622,0.8443449443630553,0.6536056140435935,-0.0180198424286973,-0.12982455534071288
-3.0752455037522066e-06,-2.730161189423019e-05,-0.47445829783332155,0.6878107801760636,0.7905872768143304,-0.030752455037522067,-0.2730161189423019
-2.0886111819144415e-06,-1.3714657485521134e-05,-0.19931819206674484,0.5534471660684769,0.6374884536075521,-0.020886111819144414,-0.13714657485521134
-1.6061576137692277e-06,-2.0283003050928876e-05,-0.2590173314165242,0.528314946454159,0.4649436811912913,-0.01606157613769228,-0.20283003050928877
-1.8183147837976407e-06,-5.770051637361979e-06,-0.38000093890438535,0.8253095204255889,0.40644340942868395,-0.018183147837976407,-0.057700516373619795
-3.2486787428109236e-06,-2.8332302208571792e-05,-0.10942586320598369,0.44455885617606394,0.33204935978435374,-0.03248678742810924,-0.2833230220857179
-1.4791605564257948e-06,-2.1783168966461622e-05,-0.12025575760277785,0.46366004688120765,0.9332274777712897,-0.014791605564257949,-0.21783168966461622
-2.0596757694609782e-06,-2.959473901323894e-05,-0.34060486956881497,0.5517017493904828,0.6929390129273738,-0.020596757694609783,-0.2959473901323894
-2.2494309027176305e-06,-1.0389955270230755e-05,-0.15614233217578344,0.4091169733441794,0.6498426260330337,-0.022494309027176307,-0.10389955270230755
-2.2728702012545365e-06,-1.5036450156332955e-05,-0.42482916049559283,0.8408885774268182,0.8943917582121714,-0.022728702012545364,-0.15036450156332956
-1.1876775587089092e-06,-2.373531090572442e-05,-0.13703368425248297,0.5239318397699585,0.3390183716214188,-0.011876775587089092,-0.2373531090572442
-3.1672688743635217e-06,-2.9779685084087323e-05,-0.4013546209508185,0.5256184795266259,0.7187816576202248,-0.03167268874363521,-0.2977968508408732
-2.2732059761940084e-06,-9.050945844662788e-06,-0.04586207891251132,0.7771362392966045,0.6022553620123049,-0.022732059761940083,-0.09050945844662787
-3.673603953518169e-06,-2.117607767433556e-05,-0.12723134340960873,0.7073213141846475,0.9826784898638774,-0.03673603953518169,-0.21176077674335558
-3.1960555263062397e-06,-2.9568880097799596e-05,-0.18533628400310537,0.5321707241356358,0.9117756885023327,-0.0319605552630624,-0.29568880097799594
-3.955243906368208e-06,-2.744143807671212e-05,-0.4972938396898773,0.4505693953038824,0.9919860645357239,-0.03955243906368208,-0.2744143807671212
-2.137605918573535e-06,-9.776923673224095e-06,-0.23572809480798074,0.6815929858647816,0.9659436629499272,-0.02137605918573535,-0.09776923673224094
-1.1674621344883826e-06,-2.062286775947863e-05,-0.47664160816181217,0.9181984539220942,0.6984075160800536,-0.011674621344883826,-0.2062286775947863
-3.1490600626544535e-06,-1.4280350295601854e-05,-0.3233566173497425,0.7621507228196758,0.6291708902834534,-0.03149060062654453,-0.14280350295601854
-2.1582157955565563e-06,-2.1353597217640315e-05,-0.09784685088496481,0.48267761022370764,0.7082748568298076,-0.021582157955565562,-0.21353597217640316
-1.7619824256844432e-06,-2.8337749279660605e-05,-0.05584514790513967,0.8831063118625285,0.9543720189882727,-0.01761982425684443,-0.28337749279660607
-2.7093740042478215e-06,-1.2714337704035794e-05,-0.48956728463124377,0.9133534447103945,0.5243682011689578,-0.027093740042478213,-0.12714337704035794
-3.273158771730581e-06,-1.899294988651194e-05,-0.3448347867469759,0.8713514629294511,0.3176483415743528,-0.03273158771730581,-0.1899294988651194
-1.0099026829984338e-06,-2.325381705561067e-05,-0.19622409927671253,0.5934243818638214,0.43948140134863056,-0.010099026829984337,-0.2325381705561067
-3.76748439295874e-06,-1.952837306727806e-05,-0.14021983726644122,0.5374109179018975,0.9410185015890358,-0.0376748439295874,-0.1952837306727806
-3.828052297035193e-06,-1.4835594031828914e-05,-0.16101720607714126,0.8899069334322152,0.8841430565036554,-0.038280522970351935,-0.14835594031828914
-2.018548420662484e-06,-1.9272764025921506e-05,-0.005952217247011837,0.6151689799134646,0.8125480946121066,-0.020185484206624842,-0.19272764025921507
-2.464578058641684e-06,-2.110423618495693e-05,-0.43575494913326857,0.9584276411517988,0.9477604200274026,-0.02464578058641684,-0.21104236184956932
-3.3281417294338948e-06,-2.672118833518735e-05,-0.0915316531997113,0.44360420297853703,0.46887860727481323,-0.03328141729433895,-0.2672118833518735
-1.930776619886879e-06,-6.541979375739121e-06,-0.26900667242256127,0.5835838037778472,0.6381554516060505,-0.01930776619886879,-0.06541979375739121
-2.0813095598276756e-06,-2.9854437321270494e-05,-0.31836634952993637,0.4846462912957036,0.7965432244809967,-0.020813095598276755,-0.29854437321270494
-2.716839851422703e-06,-1.1572225360569273e-05,-0.11380837681928602,0.5525654412789014,0.7989817491210789,-0.027168398514227032,-0.11572225360569273
-3.929963511056363e-06,-9.242594522014678e-06,-0.17580246017937068,0.8981948808648215,0.49873770602152706,-0.039299635110563634,-0.09242594522014679
-2.620668603152061e-06,-2.2340722835611482e-05,-0.09107379599028709,0.6175964566146809,0.9490964815321001,-0.02620668603152061,-0.22340722835611482
-1.7929715329952104e-06,-2.8915681249721223e-05,-0.09554452333304403,0.9230335987851682,0.3275813437574916,-0.017929715329952106,-0.28915681249721226
-2.5273382920784885e-06,-2.9272617748883853e-05,-0.10168782589564845,0.7617235446927467,0.4065071456885278,-0.025273382920784886,-0.29272617748883856
-3.1344751946030725e-06,-2.4280859832054648e-05,-0.4782484056852668,0.7229499514877282,0.9095633621203485,-0.03134475194603072,-0.2428085983205465
-1.2547019003196547e-06,-1.7100838876928455e-05,-0.2723721444307443,0.6733130921494994,0.882951640709601,-0.012547019003196547,-0.17100838876928454
-1.1381955939193276e-06,-1.3477129850657014e-05,-0.047905518391236745,0.45979514113878606,0.35530207363720434,-0.011381955939193276,-0.13477129850657013
-2.275869465223301e-06,-7.824570258319554e-06,-0.48188774788040134,0.48798961004335567,0.9082844248727608,-0.02275869465223301,-0.07824570258319555
-2.0876880246377486e-06,-6.48109727057883e-06,-0.29988221489958106,0.5836518524041538,0.5187048319593763,-0.020876880246377485,-0.0648109727057883
-1.2104459481392002e-06,-2.682391915118844e-05,-0.08421686558380503,0.9214407975841008,0.49248770306504963,-0.012104459481392002,-0.2682391915118844
-2.1781235312690383e-06,-2.8624239417324862e-05,-0.24831248722278643,0.7750685984734164,0.8282334806836142,-0.021781235312690383,-0.28624239417324865
-3.6976295147192196e-06,-7.5270998699326914e-06,-0.19026822819708783,0.9323268708140288,0.5294686183463871,-0.036976295147192195,-0.07527099869932691
-2.826353536088225e-06,-1.874329418997701e-05,-0.4869047707256386,0.9005381697553028,0.31134534272058945,-0.02826353536088225,-0.18743294189977008
-3.196512036750896e-06,-1.3565306768562385e-05,-0.37698216912566695,0.7927681270587774,0.9442112049064411,-0.03196512036750896,-0.13565306768562385
-3.441995891063147e-06,-1.2660456582696043e-05,-0.4272738923275584,0.449511084652346,0.8657794244907988,-0.03441995891063147,-0.12660456582696042
-1.9043699993965364e-06,-2.865418567616469e-05,-0.16599386721332648,0.8828918717358851,0.4162662152234572,-0.019043699993965366,-0.2865418567616469
-3.7704176166626486e-06,-6.622647611345564e-06,-0.4053959557833927,0.5245594223560797,0.6687947780560932,-0.03770417616662648,-0.06622647611345564
-1.0723324648303632e-06,-2.1494096114759602e-05,-0.2787380738718641,0.9146272436606581,0.7336140893555054,-0.010723324648303632,-0.21494096114759603
-1.9039999301214546e-06,-7.659911612792184e-06,-0.028235480106946487,0.8284837975430972,0.3955030721572305,-0.019039999301214545,-0.07659911612792183
-2.2929574529816563e-06,-1.2063417478418178e-05,-0.04375042617787073,0.8095060692879621,0.9905996008154316,-0.022929574529816563,-0.12063417478418179
-2.692441798037295e-06,-1.6125146988822554e-05,-0.48798269095162317,0.5324977362863221,0.4958148849516859,-0.02692441798037295,-0.16125146988822553
-1.4742075726987333e-06,-5.566267439071564e-06,-0.2642280630227194,0.8449664815224639,0.7435530818560359,-0.014742075726987333,-0.055662674390715636
-1.541718040519749e-06,-1.7215069004862077e-05,-0.39246409066606724,0.7648718957243223,0.9964272789850432,-0.01541718040519749,-0.17215069004862077
-2.477649603280647e-06,-2.4719997949306926e-05,-0.20722458981963582,0.9607897077162076,0.9230618789435658,-0.024776496032806468,-0.24719997949306927
-1.7599209904388046e-06,-1.153420578174348e-05,-0.24729360220669433,0.6275102071435599,0.49390813019833446,-0.017599209904388045,-0.11534205781743481
-1.7625837222600047e-06,-7.152369621938656e-06,-0.20795515150870525,0.6354102794577252,0.8171223117546151,-0.017625837222600048,-0.07152369621938656
-1.9105913755811465e-06,-1.869557880258851e-05,-0.44504041781001175,0.5340630743205157,0.4015197021935148,-0.019105913755811464,-0.18695578802588508
-3.499023923761588e-06,-1.4109151676623989e-05,-0.2200754433176198,0.6690206488753773,0.7276762260550103,-0.03499023923761588,-0.14109151676623988
-3.90450784411203e-06,-2.4897580390173105e-05,-0.24226953042863408,0.6308066072677023,0.35813958672190344,-0.0390450784411203,-0.24897580390173105
-1.988613921295442e-06,-1.1135378526935891e-05,-0.0760683570978884,0.9378227021435247,0.6516955774422672,-0.01988613921295442,-0.11135378526935891
-2.982808449475777e-06,-1.8916034050002994e-05,-0.4114623847239568,0.8754139478164484,0.826370883227914,-0.029828084494757767,-0.18916034050002994
-3.3832947815317875e-06,-9.555872566557724e-06,-0.01083942954214917,0.9043386350778263,0.5499375325071261,-0.03383294781531788,-0.09555872566557724
-3.6458063877170573e-06,-1.8363527370376583e-05,-0.4494325390655222,0.9510091540674802,0.4189551979679199,-0.03645806387717057,-0.18363527370376584
-1.394411606944538e-06,-1.1825226264855518e-05,-0.25561058091236594,0.48768479550347316,0.4806524725517271,-0.01394411606944538,-0.11825226264855518
-2.794486286393283e-06,-2.7643368707500013e-05,-0.3499346660851849,0.6019704719982238,0.9901958430547522,-0.02794486286393283,-0.27643368707500016
-1.2760897892559023e-06,-1.1070519586844179e-05,-0.010717171987565943,0.8505186562232805,0.5200722420965903,-0.012760897892559023,-0.1107051958684418
-2.897952204088192e-06,-6.470929905676533e-06,-0.33346111772847525,0.4413789661412205,0.9724276651648895,-0.02897952204088192,-0.06470929905676534
-1.4973799240673479e-06,-1.0452577167053636e-05,-0.2392390689276736,0.4143661102517611,0.8400558209518054,-0.014973799240673479,-0.10452577167053637
-3.3635584654408386e-06,-2.2724642045951077e-05,-0.14512125772758916,0.7054618906209826,0.8473770708422175,-0.033635584654408385,-0.22724642045951077
-2.173154481577049e-06,-7.203097853582373e-06,-0.46583960574151123,0.8587643615915423,0.95976269997795,-0.02173154481577049,-0.07203097853582373
-3.0840973777371206e-06,-1.9662424654454415e-05,-0.10027944790229848,0.5935211442619386,0.44910255683648126,-0.030840973777371206,-0.19662424654454416
-2.2898447145756197e-06,-2.930829651463444e-05,-0.0718039852952907,0.9473453006156014,0.3560909115173361,-0.022898447145756198,-0.2930829651463444
-3.7872254267319407e-06,-2.1019501692288268e-05,-0.10067775842586996,0.44292243764503214,0.6736849797356138,-0.037872254267319404,-0.21019501692288267
-3.649261712473159e-06,-9.29763207593168e-06,-0.44680405976696175,0.6844242955450954,0.8643017775423292,-0.03649261712473159,-0.0929763207593168
-1.6986227652603623e-06,-6.622213295507421e-06,-0.34798817922590936,0.4629987077314636,0.31040693704989786,-0.016986227652603623,-0.06622213295507422
-3.1207454339981186e-06,-1.8709542767726183e-05,-0.44384066883110385,0.9999684029803724,0.6407105369631333,-0.031207454339981185,-0.18709542767726184
-1.1692721434362108e-06,-1.7660731062510855e-05,-0.05546357333712848,0.9540941827276006,0.7086018696152543,-0.011692721434362108,-0.17660731062510857
-2.1038004876082055e-06,-1.9963476894078587e-05,-0.33178430729584896,0.5639459470309127,0.6782668435699366,-0.021038004876082057,-0.19963476894078588
-2.42705500064688e-06,-9.335468585672618e-06,-0.4093133789410387,0.6021378128275079,0.38204802006354066,-0.024270550006468803,-0.09335468585672618
-2.3094646587307743e-06,-1.5140480591045967e-05,-0.17571876563849198,0.7632283740137069,0.4616793003861397,-0.023094646587307744,-0.15140480591045968
-3.502372789099236e-06,-2.728222613970947e-05,-0.08517098378278826,0.9394145293570577,0.8643030230846,-0.03502372789099236,-0.2728222613970947
-1.178686654877568e-06,-2.26049959609522e-05,-0.401324671586936,0.7389970296934396,0.3019274509456327,-0.01178686654877568,-0.226049959609522
-2.6616998556930575e-06,-2.535125417177996e-05,-0.4123940454490409,0.7306443493992454,0.6717906672982713,-0.026616998556930574,-0.2535125417177996
-2.9830793690376425e-06,-1.5037537475127739e-05,-0.13969992577785112,0.9785764010246464,0.8403173103631956,-0.029830793690376424,-0.15037537475127738
-1.4099160513692332e-06,-2.2335785737774953e-05,-0.1586942951562193,0.7458673309065634,0.928101152088308,-0.014099160513692333,-0.22335785737774952
-1.1692382584607946e-06,-1.2412771930208169e-05,-0.390801280336513,0.8952808881205464,0.6740847169976589,-0.011692382584607947,-0.12412771930208169
-2.605861941001329e-06,-2.4386357481880737e-05,-0.29595479126092,0.7200811487389744,0.902691034396552,-0.02605861941001329,-0.24386357481880735
-2.3722088152528726e-06,-2.9974834571190555e-05,-0.2825484076894014,0.7116797412589242,0.5381273423845279,-0.023722088152528725,-0.29974834571190556
-2.7051126505637005e-06,-1.1972768905024744e-05,-0.11262568128068912,0.8814062968939775,0.5083619326451699,-0.027051126505637006,-0.11972768905024744
-3.77234531728515e-06,-1.0771674645915056e-05,-0.08450800258838115,0.5375477399352508,0.905958969977007,-0.0377234531728515,-0.10771674645915057
-1.983332490020316e-06,-2.473139450204234e-05,-0.35420276092268255,0.9460671580736758,0.6470399873400274,-0.01983332490020316,-0.2473139450204234
-2.9113957199764647e-06,-6.203432964513635e-06,-0.14734104027552924,0.541658751880248,0.7920336369752528,-0.029113957199764645,-0.06203432964513635
-3.202656237768734e-06,-8.304545143573251e-06,-0.15078718833509308,0.8981324512211777,0.8979032726062814,-0.03202656237768734,-0.08304545143573251
-3.545107012618097e-06,-1.99538571953683e-05,-0.3753452346446487,0.994676307736489,0.9518379987131036,-0.03545107012618097,-0.199538571953683
-3.819115085840262e-06,-6.439839937773197e-06,-0.3570513508319248,0.7084286179565027,0.7825059683686806,-0.03819115085840262,-0.06439839937773197
-1.0884940989738577e-06,-1.6321598124373772e-05,-0.06865869586601209,0.549007895416683,0.6339761550588925,-0.010884940989738577,-0.1632159812437377
-3.754057454954508e-06,-2.776977049918218e-05,-0.3154250285045929,0.7494652323448909,0.714608243054371,-0.03754057454954508,-0.2776977049918218
-2.1455660826848654e-06,-2.6748275213461397e-05,-0.07852512838373238,0.5320354060680664,0.42506459269067787,-0.021455660826848653,-0.267482752134614
-2.9400608278602813e-06,-7.039335551597753e-06,-0.27537092275634145,0.849876718390868,0.3128480746632038,-0.029400608278602813,-0.07039335551597753
-1.4532239120524413e-06,-1.7169097635390716e-05,-0.48177018458001686,0.5946798072713178,0.49322994185512625,-0.014532239120524414,-0.17169097635390718
-2.6380379705669804e-06,-2.8801189748660494e-05,-0.24746300593318726,0.5514283244915443,0.5131195440047185,-0.026380379705669803,-0.28801189748660494
-2.220965827897771e-06,-1.3330977744343381e-05,-0.40059120249248487,0.996960897327868,0.5765943719208027,-0.02220965827897771,-0.1333097774434338
-3.3164794860752045e-06,-9.072446759303414e-06,-0.19724030822052907,0.4958149176822732,0.47831447274146394,-0.033164794860752043,-0.09072446759303414
-2.2572696419942043e-06,-2.1428710261358807e-05,-0.45281429196385026,0.5425394005659514,0.7405873721778738,-0.022572696419942043,-0.21428710261358808
-1.4408360056312122e-06,-9.088110168066738e-06,-0.050587633486898265,0.7918894718166558,0.755464638003397,-0.014408360056312122,-0.09088110168066739
-2.129390586533679e-06,-1.5757414046223527e-05,-0.09569081255446393,0.9177648416718427,0.8085415536509362,-0.02129390586533679,-0.15757414046223528
-1.9830684154930155e-06,-1.9698898773324282e-05,-0.09972823441540907,0.9442764161289857,0.4759990618569606,-0.019830684154930157,-0.19698898773324283
-2.851173079532697e-06,-8.265163307465549e-06,-0.030154684394980924,0.7613868964066659,0.501348839484607,-0.02851173079532697,-0.08265163307465549
-3.6815033353808313e-06,-1.8321229890204146e-05,-0.32184080821544886,0.4746064455928529,0.5397958293756484,-0.03681503335380831,-0.18321229890204146
-1.4719531751554735e-06,-1.712725569349934e-05,-0.05826807824109731,0.6638704706579698,0.9816300062986467,-0.014719531751554734,-0.1712725569349934
-2.6452232351795873e-06,-2.97832028009485e-05,-0.3783546335760156,0.6512572277388844,0.9723119306226433,-0.026452232351795873,-0.297832028009485
-3.3696775091425037e-06,-6.93303869077378e-06,-0.025666326807538165,0.9226170037935539,0.48676974214924873,-0.03369677509142504,-0.0693303869077378
-1.5933950775716614e-06,-9.798508139801287e-06,-0.08367284237912825,0.7671733523104477,0.9826063261526632,-0.015933950775716615,-0.09798508139801286
-1.8714107413271198e-06,-6.23228944695721e-06,-0.4531190340444662,0.4659534127463019,0.8651742116495338,-0.0187141074132712,-0.06232289446957211
-1.538183275613013e-06,-1.796117335441804e-05,-0.2202239964371877,0.4972569391341617,0.5228452521871021,-0.015381832756130129,-0.1796117335441804
-2.5155610967552345e-06,-1.8776607507947733e-05,-0.4368843234658719,0.6750224395312552,0.4805574335068049,-0.025155610967552346,-0.18776607507947735
-2.2503368035235503e-06,-1.308179166677579e-05,-0.38028495786894534,0.6260289658085693,0.8388281981446506,-0.0225033680352355,-0.1308179166677579
-2.900149699311927e-06,-1.9279825017677306e-05,-0.27650199067259223,0.8334533960423551,0.8518606287051842,-0.02900149699311927,-0.19279825017677307
-2.333483993003478e-06,-1.4162172284451914e-05,-0.17487781571021022,0.576509152189428,0.5849680665812256,-0.023334839930034778,-0.14162172284451913
-1.4252486595376422e-06,-6.956422163071427e-06,-0.3947129745771901,0.8996597965539433,0.8087720707104411,-0.014252486595376422,-0.06956422163071427
-1.711451759177872e-06,-1.2260948673227154e-05,-0.2975517476643753,0.9781021920225638,0.6429405902115264,-0.01711451759177872,-0.12260948673227154
-1.8272171850864512e-06,-1.3616058344440346e-05,-0.28084900602756213,0.4379026280308089,0.862489587401555,-0.01827217185086451,-0.13616058344440346
-2.3888950910247166e-06,-1.6199635578688284e-05,-0.30298607782153836,0.5650616727021016,0.32079134305529283,-0.023888950910247165,-0.16199635578688285
-2.3025067361839373e-06,-2.7593145363716176e-05,-0.2235566755965639,0.7806424758409949,0.7720981913309926,-0.023025067361839374,-0.27593145363716176
-1.2088423920329617e-06,-2.3778497878643256e-05,-0.20088303707081667,0.6106231726488167,0.9642967583006079,-0.012088423920329617,-0.23778497878643257
-2.2241521965050057e-06,-2.277161572565067e-05,-0.01574178530734688,0.4468755125385659,0.8338000834360146,-0.022241521965050057,-0.2277161572565067
-2.174381291445449e-06,-1.3522354653739651e-05,-0.3050501424952396,0.8512883608979771,0.5659443499498875,-0.02174381291445449,-0.13522354653739652
-1.8422306563309656e-06,-2.6470710039077595e-05,-0.17505278957096299,0.917950013635146,0.6956230864335877,-0.018422306563309655,-0.26470710039077594
-1.2890404488315022e-06,-8.89106029209648e-06,-0.30294631078983647,0.5375878321984822,0.5659771286422172,-0.012890404488315022,-0.08891060292096481
-2.6920045872281115e-06,-8.975888318173256e-06,-0.41338176162947093,0.9193036483112722,0.6580065478383887,-0.026920045872281115,-0.08975888318173257
-1.0619963894608008e-06,-1.4924877937335281e-05,-0.11222127313808805,0.5006341449147462,0.38996836830879894,-0.010619963894608009,-0.14924877937335282
-3.130517515949114e-06,-2.093471243190765e-05,-0.45053497958147193,0.937232046996005,0.4132444187026448,-0.03130517515949114,-0.2093471243190765
-1.0719108797596315e-06,-2.8350928462624967e-05,-0.1493711053994754,0.9524435303725919,0.9091908180504209,-0.010719108797596315,-0.2835092846262497
-1.7403548264406381e-06,-2.56099549765603e-05,-0.15528500205674484,0.5631698465662284,0.4306671086448165,-0.01740354826440638,-0.256099549765603
-3.4152933150661555e-06,-1.3726420037026293e-05,-0.31797402105464684,0.8908528284962052,0.5740913531284647,-0.034152933150661556,-0.13726420037026293
-1.6978251747671113e-06,-1.1029544181366976e-05,-0.3461936387957119,0.4770938547307332,0.35206351564819943,-0.016978251747671112,-0.11029544181366976
-3.979455493825056e-06,-1.5755835469207672e-05,-0.2938574600442778,0.5956593278005461,0.3499738851275166,-0.039794554938250556,-0.1575583546920767
-3.5594723164698076e-06,-2.0572464044998766e-05,-0.4037336319969407,0.8074211550132564,0.4191349494032873,-0.035594723164698076,-0.20572464044998764
-3.8812293228392805e-06,-2.0516733952804096e-05,-0.15168087310737782,0.45931722922366164,0.6078255191298958,-0.0388122932283928,-0.20516733952804095
-2.528677772065653e-06,-2.6113182665997727e-05,-0.41157805785985074,0.46766042504161814,0.6104404650142596,-0.02528677772065653,-0.26113182665997725
-3.452096399859183e-06,-2.7844953953439994e-05,-0.3377146818571472,0.5264650708837032,0.42969552425797886,-0.03452096399859183,-0.27844953953439994
-2.3388280481791297e-06,-6.560125117677549e-06,-0.19753188705449826,0.5039319305645753,0.5622615504264301,-0.0233882804817913,-0.06560125117677548
-1.8856122612145184e-06,-1.23623819360015e-05,-0.09983643430521072,0.8853952494500289,0.6484910966867585,-0.018856122612145185,-0.123623819360015
-2.272386613783125e-06,-2.8321733340091213e-05,-0.07687795233343064,0.5882243129184024,0.5385808422216511,-0.02272386613783125,-0.28321733340091215
-3.8191819095463796e-06,-9.3884827436328e-06,-0.3002479644737623,0.5647253584470804,0.5078714408931042,-0.0381918190954638,-0.093884827436328
